id	definition
B	Backorder Original
C	Confirmation
D	Delete
E	Backorder Confirmation
F	Cancel
G	Changes to Other than Line Items
L	Line Item Replace
N	Original
R	Change
S	Future Dated Order
T	Resubmission
X	Simulation Exercise
