id	definition
AA	End Cap - Front End
AB	End Cap - Back End
AC	End Cap - Middle
AD	Free Standing
AE	Shipper
AF	Module Ready to Display
AG	Refrigerated Display Case
AH	Gondola (Island)
AI	Sidestack
AJ	Spinner Rack
AK	Clip Strip
AL	J-hook
AM	Checkstand
AN	Wing Display
AO	Pallet
AP	Dump Bin
AQ	Other
AR	Frozen Display Case
AS	In-Aisle
AT	Backroom Shelf
AU	Backroom Cold Box Storage
AV	Backroom Floor Space
AW	Frontroom Shelf Space
AX	Frontroom Cold Box Storage
AY	Frontroom Floor Space
