id	definition
1	National Probability Sample
2	Annual User Norms
3	State Norms
4	Regional Norms
5	Private School Norms
6	Catholic School Norms
7	Urban Norms
8	High Socio Economic Status Norms
9	Low Socio Economic Status Norms
A	Equated National Norms
Z	Mutually Defined
