id	definition
01	Cannibalized
02	Culled
03	Found Dead
04	Found Dead on Study
05	Interim Sacrifice
06	Terminal Sacrifice
07	Missing Animal
08	Accidental Kill
09	Unscheduled Sacrifice
10	Removed From Study
ZY	Other
ZZ	Mutually Defined
