id	definition
CH	Cash
DD	Date Draft
GA	Guarantor
IF	Interim Funding
LC	Letter of Credit
MB	Mortgage Backed Security
NC	No Charge
OA	Open Account
SA	Stratification
SB	Standard Delivery
SD	Sight Draft
ST	Stock Transfer
ZZ	Mutually Defined
