id	definition
CC	Customs
CW	Car in Wrecked Train
DE	Disposition
EM	Embargo
HI	Heating and Icing
LI	Inspection - Lading
MI	Inspection - Mechanical
MS	For Manual Schedule
NB	No Billing
OC	Operating Conditions
OI	Other
WG	Weigh
