id	definition
99	Other
CA	Catastrophe
CN	Concealed Damage
DE	Delay
FR	Freezing Damage
HT	Heat Damage
PO	Proceeds Only
RD	Refused, Damaged
RO	Refused, Not Ordered
SH	Shortage
TH	Theft or Pilferage
VS	Visible Damage
WA	Water Damage
