id	definition
AL	Align
CL	Calibrate
CN	Clean
IN	Install
LB	Lubricate
MD	Modify
NT	No Trouble Found
RM	Remove
RP	Repair
RT	Replace
RW	Rewire
SC	Scrap
SD	Solder
TT	Tighten
UP	Update
WD	Weld
