id	definition
A	Gasohol
B	Butane
C	Carbon Dioxide
D	Diesel
E	Auxiliary Electricity
F	Electric
G	Gas
K	Kerosene
L	Liquefied Gases
N	Natural Gas
O	Other Unlisted Type of Fuel
P	Propane
S	Steam
Z	Mutually Defined
