id	definition
1	Loaded or Empty Actual Operating Miles, Not Subject to Equalization, Pay Loaded and Empty
2	Loaded or Empty Actual Operating Miles, Subject to Equalization, Pay Loaded Only.
3	Loaded Short Route Miles, Empty Actual Miles, Not Subject to Equalization, Pay Loaded Only.
4	Loaded or Empty Actual Operating Miles, Not Subject to Equalization, Pay Loaded Only.
7	Revenue Billing Miles Not Paid, Not Subject to Equalization
9	Equalization Adjustments Only.
