id	definition
AS	As Weight
BW	Bumped Weight
CF	Cubic Foot
DW	Deficit Weight
FR	Flat Rate
GA	Gallon
HR	Hours
HW	Hundred Weight
MI	Mile
SY	Square Yard
TR	Trailer
UN	Unit
