id	definition
BM	Bellows Meter
BO	Based on 120 Days List to Contract
DM	Displacement Meter
FT	Flange Tap
MA	Measured Over Six Months
MM	Mercury Meter
OM	Orifice Meter
PT	Pipe Tap
TM	Turbine Meter
VA	Valued at 90 Day Marketing Time Method
VB	Valued at 120 Day Marketing Time Method
VC	Valued at 180 Day Marketing Time Method
