id	definition
ES	Expedited service for problem previously reported
MC	Missed Connection
ME	Missing Equipment
MP	Mechanical Problem
PE	Procedural Error
RP	Ramp Failure
SH	Shipment Information Change
SP	System Problem
TC	Track Conditions
TD	Train Delay
