id	definition
DE	Debris
DR	Doors
EX	Exterior
GR	Ground Cover
HT	Hot Tub
IN	Interior
LO	Locks
NB	Neighborhood
PL	Pool
SH	Shrubs
SP	Spa
WI	Windows
ZZ	Mutually Defined
