id	definition
999	Other Trailer Lining Type
BUT	Butyl Rubber
CER	Ceramic
CHL	Chlorinated Polyethylene Elastomer
DER	Derekane
HAL	Halor
HER	Herosite
KYN	Kynar
NAT	Natural Rubber
NIC	Nickel Cladding
POL	Polypropylene
TEF	Teflon
VIT	Viton
