id	definition
1	Agriculture
2	Architecture
3	Art
4	Biological Sciences
5	Business or Commerce
6	Communications
7	Community Service
8	Computer Science
9	Education
10	Engineering
11	Liberal Arts
12	Health Professions
13	Physical Sciences
14	Social Sciences
15	Trade, Industrial, Technical
16	Other or Undecided
