id	definition
01	Tornado
02	Boiler Explosion
03	Fire
04	Section 203.377 Damage
05	Flood
06	Earthquake
07	Untypical Damage
08	Hurricane
09	Civil Riot
10	Vandalized
11	Freeze Damage
12	Storm Damage
13	Roof Leakage
14	Environmental Hazard
15	Other Source of Damage
16	Unable to Determine
